2025-04-21 00:00:00,11368.98046875,107.30345153808594,12797.575481770833,106.4916888809204,False,0
2025-04-22 00:00:00,11654.830078125,107.69915008544922,12793.2526171875,106.51024993896485,False,0
2025-04-23 00:00:00,11849.25,108.01570892333984,12790.106217447918,106.52805126190185,False,0
2025-04-24 00:00:00,12089.3095703125,108.58946228027344,12788.536614583334,106.54891654968262,False,0
2025-04-25 00:00:00,12178.490234375,108.6389389038086,12787.798151041667,106.57081005096435,False,0
2025-04-28 00:00:00,12186.51953125,109.01483917236328,12785.717682291666,106.59360702514648,False,0
2025-04-29 00:00:00,12257.26953125,109.20280456542969,12784.269876302084,106.61578220367431,False,0
2025-04-30 00:00:00,12276.3896484375,109.33140563964844,12782.715071614582,106.63777069091798,False,0
2025-05-01 00:00:00,12353.8701171875,108.95863342285156,12781.466940104166,106.65823692321777,False,0
2025-05-02 00:00:00,12536.2001953125,108.39202117919922,12781.58947265625,106.67425979614258,False,0
2025-05-05 00:00:00,12456.83984375,108.28267669677734,12780.840872395833,106.68954067230224,False,0
2025-05-06 00:00:00,12361.16015625,108.61071014404297,12779.55673828125,106.70763298034667,False,0
2025-05-07 00:00:00,12414.98046875,108.72006225585938,12778.26947265625,106.72754085540771,False,0
2025-05-08 00:00:00,12487.0,108.3323745727539,12778.243671875,106.74614475250245,False,0
2025-05-09 00:00:00,12480.3095703125,108.4317855834961,12778.15673828125,106.76553840637207,False,0
2025-05-12 00:00:00,12888.1298828125,107.58683776855469,12780.92833984375,106.7822689819336,True,15
2025-05-13 00:00:00,12981.8896484375,107.84528350830078,12783.561536458334,106.79902297973632,True,14
2025-05-14 00:00:00,12995.7802734375,107.7359390258789,12787.090670572916,106.81357097625732,True,13
2025-05-15 00:00:00,13052.7197265625,108.04409790039062,12790.193802083333,106.8291229248047,True,12
2025-05-16 00:00:00,13145.8798828125,108.23296356201172,12793.318600260416,106.84522884368897,True,11
2025-05-19 00:00:00,13159.3095703125,108.24291229248047,12796.695065104166,106.85850524902344,True,10
2025-05-20 00:00:00,13108.51953125,108.0838623046875,12799.221731770833,106.870287399292,True,9
2025-05-21 00:00:00,12897.419921875,107.49736785888672,12799.686998697916,106.87659530639648,True,8
2025-05-22 00:00:00,12891.9501953125,107.81546020507812,12800.7593359375,106.88297836303711,True,7
2025-05-23 00:00:00,12806.240234375,107.91487121582031,12800.862005208333,106.8929379272461,True,6
2025-05-27 00:00:00,13069.3203125,108.22303009033203,12802.732272135416,106.90605133056641,True,5
2025-05-28 00:00:00,12996.669921875,107.97451782226562,12803.774739583334,106.91841091156006,True,4
2025-05-29 00:00:00,13049.009765625,108.28267669677734,12805.318873697917,106.93094268798828,True,3
2025-05-30 00:00:00,13049.1298828125,108.64053344726562,12806.90400390625,106.94384624481201,True,2
2025-06-02 00:00:00,13104.240234375,108.27479553222656,12809.64013671875,106.95379680633545,True,1
2025-06-03 00:00:00,13180.4501953125,108.1751480102539,12812.702805989584,106.9635424041748,True,0
2025-06-04 00:00:00,13181.9697265625,108.59369659423828,12815.800338541667,106.9765050125122,True,0
2025-06-05 00:00:00,13113.4697265625,108.27479553222656,12818.215338541666,106.98806861877442,True,0
2025-06-06 00:00:00,13249.8095703125,107.6968002319336,12821.4020703125,106.99640018463134,True,0
2025-06-09 00:00:00,13263.1298828125,107.84628295898438,12824.95806640625,107.00337730407715,True,0
2025-06-10 00:00:00,13336.2900390625,107.89610290527344,12830.575065104167,107.00943042755127,True,0
2025-06-11 00:00:00,13299.8701171875,108.07548522949219,12835.60486328125,107.01804237365722,True,0
2025-06-12 00:00:00,13350.849609375,108.3844223022461,12841.205657552084,107.02536392211914,True,0
2025-06-13 00:00:00,13202.259765625,108.22496795654297,12844.791920572916,107.03183933258056,True,0
2025-06-16 00:00:00,13328.4296875,108.07548522949219,12847.083248697916,107.03756732940674,True,0
2025-06-17 00:00:00,13217.51953125,108.64351654052734,12847.98984375,107.04618434906006,True,0
2025-06-18 00:00:00,13213.8798828125,108.7232437133789,12848.525911458333,107.05593322753906,True,0
2025-06-20 00:00:00,13185.83984375,108.91259002685547,12848.79017578125,107.06833969116211,True,0
2025-06-23 00:00:00,13312.75,109.00227355957031,12850.148841145834,107.08011878967285,True,0
2025-06-24 00:00:00,13461.099609375,109.14179229736328,12852.472369791667,107.0911775970459,True,0
2025-06-25 00:00:00,13461.169921875,109.20158386230469,12855.31490234375,107.10219318389892,True,0
2025-06-26 00:00:00,13569.2900390625,109.5204849243164,12860.014036458333,107.11446102142334,True,0
2025-06-27 00:00:00,13641.099609375,109.38096618652344,12864.842701822916,107.12480892181397,True,0
2025-06-30 00:00:00,13712.7099609375,109.65999603271484,12869.8063671875,107.1353784942627,True,0
2025-07-01 00:00:00,13697.6796875,109.5999984741211,12874.665234375,107.14530586242675,True,0
2025-07-02 00:00:00,13763.0400390625,109.55000305175781,12879.484967447917,107.15488544464111,True,0
2025-07-03 00:00:00,13879.98046875,109.36000061035156,12884.7791015625,107.16170589447022,True,0
2025-07-07 00:00:00,13771.1103515625,109.22000122070312,12889.0834375,107.16596851348876,True,0
